ID,label
57757,1
57758,3
57759,9
57760,8
57761,5
57762,7
57763,5
57764,4
57765,5
57766,1
57767,1
57768,9
57769,1
57770,6
57771,9
57772,8
57773,4
57774,7
57775,0
57776,7
57777,9
57778,5
57779,3
57780,2
57781,0
57782,1
57783,3
57784,8
57785,3
57786,2
57787,9
57788,0
57789,3
57790,3
57791,7
57792,3
57793,1
57794,2
57795,4
57796,4
57797,0
57798,3
57799,3
57800,7
57801,7
57802,1
57803,0
57804,2
57805,7
57806,3
57807,2
57808,0
57809,7
57810,9
57811,4
57812,0
57813,3
57814,5
57815,1
57816,3
57817,5
57818,1
57819,5
57820,8
57821,7
57822,7
57823,9
57824,0
57825,8
57826,1
57827,9
57828,0
57829,3
57830,3
57831,9
57832,9
57833,7
57834,0
57835,5
57836,5
57837,6
57838,7
57839,9
57840,1
57841,2
57842,9
57843,7
57844,5
57845,3
57846,7
57847,3
57848,1
57849,6
57850,6
57851,3
57852,6
57853,5
57854,2
57855,0
57856,0
57857,7
57858,7
57859,5
57860,4
57861,6
57862,2
57863,7
57864,0
57865,3
57866,7
57867,2
57868,3
57869,1
57870,1
57871,7
57872,2
57873,1
57874,2
57875,6
57876,4
57877,2
57878,5
57879,5
57880,2
57881,9
57882,2
57883,1
57884,8
57885,6
57886,2
57887,2
57888,0
57889,1
57890,1
57891,3
57892,6
57893,1
57894,5
57895,6
57896,3
57897,8
57898,3
57899,1
57900,3
57901,2
57902,9
57903,9
57904,3
57905,3
57906,7
57907,9
57908,8
57909,5
57910,8
57911,3
57912,4
57913,2
57914,5
57915,5
57916,2
57917,0
57918,0
57919,2
57920,3
57921,1
57922,0
57923,1
57924,7
57925,2
57926,7
57927,2
57928,1
57929,1
57930,3
57931,3
57932,7
57933,5
57934,5
57935,7
57936,3
57937,7
57938,6
57939,0
57940,0
57941,2
57942,2
57943,0
57944,5
57945,4
57946,9
57947,1
57948,2
57949,1
57950,9
57951,6
57952,7
57953,3
57954,2
57955,2
57956,5
57957,8
57958,3
57959,3
57960,5
57961,0
57962,7
57963,2
57964,3
57965,3
57966,7
57967,1
57968,3
57969,9
57970,3
57971,3
57972,2
57973,2
57974,4
57975,1
57976,7
57977,1
57978,8
57979,1
57980,1
57981,2
57982,1
57983,4
57984,1
57985,3
57986,2
57987,2
57988,1
57989,2
57990,4
57991,3
57992,9
57993,3
57994,2
57995,0
57996,7
57997,3
57998,5
57999,9
58000,1
58001,3
58002,7
58003,8
58004,9
58005,5
58006,0
58007,5
58008,2
58009,5
58010,5
58011,3
58012,3
58013,2
58014,5
58015,9
58016,9
58017,2
58018,4
58019,3
58020,5
58021,2
58022,6
58023,3
58024,3
58025,3
58026,6
58027,5
58028,3
58029,1
58030,1
58031,6
58032,1
58033,8
58034,2
58035,1
58036,5
58037,5
58038,3
58039,5
58040,0
58041,6
58042,8
58043,5
58044,1
58045,2
58046,9
58047,5
58048,2
58049,9
58050,4
58051,3
58052,1
58053,9
58054,3
58055,3
58056,5
58057,3
58058,8
58059,0
58060,2
58061,8
58062,2
58063,3
58064,9
58065,8
58066,4
58067,7
58068,7
58069,5
58070,0
58071,8
58072,5
58073,0
58074,2
58075,3
58076,1
58077,1
58078,5
58079,7
58080,1
58081,3
58082,7
58083,9
58084,9
58085,3
58086,0
58087,1
58088,0
58089,0
58090,2
58091,5
58092,0
58093,7
58094,3
58095,8
58096,9
58097,0
58098,4
58099,0
58100,0
58101,0
58102,4
58103,3
58104,9
58105,9
58106,5
58107,2
58108,3
58109,8
58110,0
58111,5
58112,3
58113,3
58114,9
58115,8
58116,3
58117,2
58118,3
58119,2
58120,3
58121,4
58122,6
58123,2
58124,3
58125,1
58126,9
58127,0
58128,9
58129,4
58130,3
58131,9
58132,0
58133,5
58134,3
58135,8
58136,8
58137,7
58138,7
58139,4
58140,6
58141,7
58142,2
58143,5
58144,9
58145,3
58146,3
58147,0
58148,3
58149,0
58150,3
58151,5
58152,4
58153,8
58154,0
58155,3
58156,0
58157,0
58158,2
58159,2
58160,8
58161,6
58162,3
58163,8
58164,4
58165,6
58166,5
58167,0
58168,0
58169,0
58170,7
58171,1
58172,3
58173,2
58174,3
58175,2
58176,9
58177,5
58178,2
58179,6
58180,9
58181,1
58182,3
58183,6
58184,9
58185,5
58186,6
58187,3
58188,6
58189,4
58190,7
58191,3
58192,7
58193,3
58194,3
58195,1
58196,9
58197,8
58198,7
58199,7
58200,4
58201,1
58202,9
58203,2
58204,8
58205,1
58206,8
58207,6
58208,4
58209,0
58210,0
58211,7
58212,3
58213,3
58214,8
58215,1
58216,5
58217,9
58218,2
58219,3
58220,0
58221,4
58222,2
58223,7
58224,3
58225,3
58226,3
58227,1
58228,3
58229,2
58230,3
58231,9
58232,1
58233,6
58234,9
58235,3
58236,4
58237,2
58238,3
58239,2
58240,9
58241,3
58242,7
58243,6
58244,3
58245,4
58246,7
58247,5
58248,7
58249,5
58250,9
58251,3
58252,2
58253,1
58254,8
58255,3
58256,3
58257,4
58258,8
58259,3
58260,3
58261,7
58262,5
58263,0
58264,4
58265,7
58266,9
58267,7
58268,3
58269,1
58270,1
58271,4
58272,1
58273,9
58274,0
58275,4
58276,1
58277,9
58278,1
58279,8
58280,3
58281,3
58282,6
58283,5
58284,6
58285,3
58286,1
58287,8
58288,2
58289,7
58290,8
58291,1
58292,1
58293,6
58294,0
58295,3
58296,3
58297,1
58298,1
58299,3
58300,3
58301,3
58302,3
58303,5
58304,1
58305,3
58306,5
58307,9
58308,9
58309,1
58310,1
58311,3
58312,8
58313,3
58314,4
58315,9
58316,5
58317,7
58318,5
58319,1
58320,6
58321,5
58322,3
58323,3
58324,7
58325,4
58326,0
58327,3
58328,8
58329,3
58330,5
58331,0
58332,6
58333,2
58334,7
58335,7
58336,5
58337,4
58338,5
58339,7
58340,1
58341,7
58342,3
58343,8
58344,2
58345,6
58346,7
58347,7
58348,6
58349,9
58350,2
58351,7
58352,9
58353,4
58354,1
58355,3
58356,7
58357,2
58358,4
58359,9
58360,8
58361,9
58362,0
58363,7
58364,3
58365,9
58366,2
58367,0
58368,7
58369,3
58370,8
58371,0
58372,2
58373,8
58374,5
58375,2
58376,9
58377,2
58378,0
58379,5
58380,1
58381,9
58382,7
58383,2
58384,7
58385,1
58386,6
58387,6
58388,2
58389,1
58390,8
58391,9
58392,3
58393,9
58394,9
58395,7
58396,0
58397,2
58398,7
58399,6
58400,3
58401,3
58402,1
58403,3
58404,2
58405,8
58406,2
58407,2
58408,1
58409,9
58410,8
58411,9
58412,5
58413,3
58414,0
58415,0
58416,1
58417,9
58418,6
58419,5
58420,8
58421,3
58422,7
58423,1
58424,9
58425,7
58426,7
58427,5
58428,3
58429,0
58430,5
58431,9
58432,1
58433,3
58434,2
58435,5
58436,7
58437,2
58438,4
58439,1
58440,8
58441,9
58442,3
58443,3
58444,3
58445,5
58446,8
58447,7
58448,3
58449,5
58450,1
58451,3
58452,8
58453,9
58454,4
58455,5
58456,1
58457,4
58458,2
58459,1
58460,3
58461,6
58462,5
58463,3
58464,1
58465,2
58466,1
58467,5
58468,3
58469,9
58470,7
58471,6
58472,8
58473,7
58474,9
58475,0
58476,5
58477,5
58478,2
58479,8
58480,4
58481,6
58482,8
58483,2
58484,7
58485,0
58486,3
58487,8
58488,0
58489,9
58490,4
58491,5
58492,0
58493,8
58494,1
58495,8
58496,7
58497,2
58498,7
58499,4
58500,8
58501,3
58502,9
58503,8
58504,4
58505,4
58506,0
58507,3
58508,5
58509,2
58510,3
58511,2
58512,3
58513,2
58514,6
58515,3
58516,2
58517,1
58518,9
58519,9
58520,3
58521,7
58522,9
58523,1
58524,0
58525,1
58526,2
58527,7
58528,0
58529,8
58530,8
58531,5
58532,9
58533,5
58534,9
58535,9
58536,9
58537,6
58538,2
58539,5
58540,2
58541,3
58542,1
58543,6
58544,3
58545,3
58546,4
58547,3
58548,4
58549,7
58550,0
58551,2
58552,2
58553,3
58554,3
58555,6
58556,5
58557,9
58558,1
58559,1
58560,9
58561,4
58562,9
58563,2
58564,9
58565,1
58566,3
58567,9
58568,1
58569,3
58570,2
58571,7
58572,4
58573,2
58574,2
58575,9
58576,3
58577,3
58578,7
58579,3
58580,2
58581,7
58582,7
58583,7
58584,7
58585,3
58586,3
58587,6
58588,7
58589,6
58590,3
58591,7
58592,1
58593,4
58594,2
58595,4
58596,9
58597,0
58598,4
58599,2
58600,3
58601,9
58602,6
58603,1
58604,9
58605,7
58606,9
58607,0
58608,0
58609,9
58610,3
58611,0
58612,0
58613,3
58614,5
58615,3
58616,8
58617,0
58618,7
58619,0
58620,9
58621,2
58622,2
58623,4
58624,7
58625,1
58626,2
58627,1
58628,2
58629,9
58630,3
58631,4
58632,3
58633,9
58634,6
58635,2
58636,4
58637,2
58638,5
58639,1
58640,1
58641,3
58642,6
58643,4
58644,9
58645,8
58646,3
58647,2
58648,9
58649,7
58650,2
58651,8
58652,3
58653,0
58654,7
58655,1
58656,8
58657,4
58658,9
58659,8
58660,3
58661,6
58662,7
58663,6
58664,6
58665,4
58666,0
58667,1
58668,0
58669,2
58670,3
58671,7
58672,5
58673,1
58674,3
58675,3
58676,1
58677,1
58678,3
58679,5
58680,3
58681,5
58682,0
58683,5
58684,8
58685,9
58686,0
58687,0
58688,8
58689,8
58690,4
58691,3
58692,7
58693,2
58694,2
58695,0
58696,7
58697,3
58698,8
58699,4
58700,1
58701,7
58702,4
58703,1
58704,6
58705,1
58706,5
58707,2
58708,2
58709,5
58710,5
58711,1
58712,3
58713,0
58714,4
58715,3
58716,6
58717,0
58718,4
58719,5
58720,7
58721,4
58722,3
58723,2
58724,4
58725,1
58726,1
58727,1
58728,3
58729,7
58730,9
58731,8
58732,2
58733,2
58734,3
58735,1
58736,3
58737,0
58738,5
58739,3
58740,7
58741,6
58742,0
58743,3
58744,5
58745,0
58746,6
58747,5
58748,0
58749,3
58750,1
58751,4
58752,1
58753,3
58754,0
58755,8
58756,3
58757,1
58758,3
58759,0
58760,4
58761,5
58762,3
58763,3
58764,1
58765,5
58766,6
58767,4
58768,9
58769,5
58770,1
58771,2
58772,5
58773,7
58774,3
58775,6
58776,3
58777,9
58778,4
58779,8
58780,4
58781,1
58782,1
58783,2
58784,0
58785,5
58786,9
58787,1
58788,9
58789,2
58790,7
58791,2
58792,1
58793,7
58794,3
58795,5
58796,7
58797,7
58798,6
58799,5
58800,7
58801,4
58802,0
58803,3
58804,8
58805,6
58806,9
58807,2
58808,7
58809,7
58810,1
58811,0
58812,3
58813,6
58814,9
58815,0
58816,2
58817,6
58818,9
58819,3
58820,7
58821,2
58822,9
58823,2
58824,4
58825,2
58826,7
58827,0
58828,3
58829,2
58830,3
58831,2
58832,1
58833,1
58834,3
58835,6
58836,6
58837,8
58838,3
58839,1
58840,0
58841,3
58842,5
58843,3
58844,7
58845,1
58846,8
58847,0
58848,9
58849,5
58850,1
58851,2
58852,3
58853,9
58854,2
58855,1
58856,9
58857,5
58858,1
58859,9
58860,1
58861,2
58862,9
58863,5
58864,2
58865,7
58866,2
58867,2
58868,7
58869,9
58870,7
58871,4
58872,8
58873,5
58874,6
58875,4
58876,0
58877,7
58878,1
58879,3
58880,3
58881,3
58882,0
58883,7
58884,2
58885,1
58886,0
58887,3
58888,2
58889,6
58890,3
58891,7
58892,1
58893,2
58894,9
58895,4
58896,0
58897,6
58898,1
58899,3
58900,0
58901,9
58902,9
58903,9
58904,3
58905,9
58906,3
58907,3
58908,3
58909,4
58910,3
58911,1
58912,1
58913,3
58914,5
58915,7
58916,7
58917,5
58918,0
58919,3
58920,3
58921,2
58922,5
58923,8
58924,4
58925,5
58926,1
58927,0
58928,2
58929,3
58930,5
58931,0
58932,0
58933,7
58934,0
58935,2
58936,3
58937,9
58938,3
58939,8
58940,5
58941,1
58942,0
58943,7
58944,3
58945,5
58946,0
58947,1
58948,3
58949,9
58950,7
58951,7
58952,3
58953,1
58954,4
58955,3
58956,3
58957,9
58958,7
58959,8
58960,0
58961,3
58962,9
58963,6
58964,7
58965,1
58966,4
58967,2
58968,3
58969,2
58970,3
58971,5
58972,0
58973,4
58974,9
58975,9
58976,3
58977,3
58978,7
58979,7
58980,9
58981,9
58982,3
58983,3
58984,1
58985,7
58986,5
58987,1
58988,1
58989,3
58990,3
58991,7
58992,1
58993,3
58994,3
58995,7
58996,0
58997,3
58998,8
58999,0
59000,7
59001,3
59002,2
59003,5
59004,2
59005,7
59006,7
59007,3
59008,2
59009,5
59010,1
59011,3
59012,2
59013,8
59014,9
59015,2
59016,2
59017,5
59018,5
59019,5
59020,9
59021,3
59022,5
59023,7
59024,7
59025,6
59026,8
59027,3
59028,7
59029,2
59030,3
59031,5
59032,2
59033,0
59034,9
59035,3
59036,1
59037,1
59038,1
59039,5
59040,1
59041,3
59042,9
59043,0
59044,4
59045,0
59046,3
59047,3
59048,7
59049,7
59050,4
59051,3
59052,8
59053,1
59054,5
59055,7
59056,5
59057,0
59058,2
59059,7
59060,2
59061,2
59062,8
59063,0
59064,4
59065,3
59066,3
59067,9
59068,9
59069,0
59070,2
59071,5
59072,5
59073,2
59074,0
59075,3
59076,7
59077,0
59078,9
59079,6
59080,7
59081,1
59082,7
59083,2
59084,7
59085,0
59086,1
59087,8
59088,2
59089,4
59090,9
59091,3
59092,5
59093,0
59094,4
59095,1
59096,3
59097,3
59098,2
59099,0
59100,3
59101,8
59102,1
59103,1
59104,3
59105,1
59106,7
59107,9
59108,0
59109,1
59110,3
59111,9
59112,3
59113,8
59114,7
59115,3
59116,2
59117,3
59118,0
59119,1
59120,2
59121,3
59122,8
59123,7
59124,2
59125,7
59126,1
59127,2
59128,6
59129,1
59130,0
59131,7
59132,5
59133,5
59134,4
59135,5
59136,7
59137,2
59138,7
59139,5
59140,2
59141,9
59142,7
59143,2
59144,3
59145,9
59146,0
59147,3
59148,3
59149,9
59150,0
59151,4
59152,7
59153,8
59154,1
59155,0
59156,0
59157,8
59158,4
59159,2
59160,0
59161,0
59162,1
59163,1
59164,3
59165,2
59166,1
59167,0
59168,7
59169,2
59170,0
59171,5
59172,6
59173,7
59174,3
59175,1
59176,9
59177,5
59178,1
59179,1
59180,0
59181,2
59182,3
59183,2
59184,1
59185,0
59186,9
59187,9
59188,7
59189,3
59190,1
59191,2
59192,1
59193,9
59194,3
59195,7
59196,2
59197,2
59198,1
59199,0
59200,3
59201,7
59202,5
59203,1
59204,7
59205,7
59206,4
59207,1
59208,0
59209,3
59210,1
59211,2
59212,8
59213,1
59214,1
59215,5
59216,8
59217,3
59218,0
59219,4
59220,2
59221,5
59222,8
59223,0
59224,4
59225,1
59226,6
59227,5
59228,8
59229,7
59230,7
59231,8
59232,7
59233,1
59234,1
59235,5
59236,3
59237,1
59238,2
59239,3
59240,5
59241,5
59242,2
59243,0
59244,2
59245,8
59246,2
59247,3
59248,6
59249,2
59250,1
59251,1
59252,5
59253,4
59254,1
59255,2
59256,1
59257,3
59258,1
59259,0
59260,1
59261,6
59262,9
59263,3
59264,5
59265,6
59266,5
59267,6
59268,3
59269,3
59270,0
59271,3
59272,1
59273,9
59274,3
59275,9
59276,3
59277,3
59278,1
59279,7
59280,1
59281,9
59282,0
59283,2
59284,9
59285,7
59286,1
59287,0
59288,9
59289,5
59290,6
59291,8
59292,9
59293,1
59294,5
59295,3
59296,9
59297,3
59298,1
59299,3
59300,7
59301,3
59302,3
59303,9
59304,6
59305,0
59306,5
59307,9
59308,7
59309,1
59310,3
59311,3
59312,5
59313,7
59314,6
59315,9
59316,1
59317,2
59318,2
59319,4
59320,1
59321,3
59322,3
59323,9
59324,3
59325,9
59326,1
59327,4
59328,1
59329,8
59330,5
59331,3
59332,5
59333,9
59334,6
59335,6
59336,1
59337,2
59338,6
59339,7
59340,5
59341,1
59342,9
59343,6
59344,4
59345,4
59346,0
59347,3
59348,7
59349,8
59350,4
59351,1
59352,5
59353,2
59354,2
59355,1
59356,2
59357,3
59358,3
59359,2
59360,3
59361,9
59362,0
59363,1
59364,5
59365,0
59366,7
59367,3
59368,1
59369,8
59370,7
59371,7
59372,8
59373,2
59374,5
59375,6
59376,2
59377,2
59378,7
59379,6
59380,7
59381,2
59382,7
59383,6
59384,7
59385,6
59386,3
59387,0
59388,0
59389,2
59390,4
59391,9
59392,3
59393,9
59394,5
59395,3
59396,8
59397,9
59398,3
59399,5
59400,9
59401,4
59402,1
59403,8
59404,1
59405,3
59406,8
59407,1
59408,4
59409,5
59410,9
59411,8
59412,4
59413,1
59414,1
59415,0
59416,2
59417,0
59418,1
59419,2
59420,0
59421,8
59422,0
59423,3
59424,5
59425,2
59426,2
59427,4
59428,1
59429,2
59430,3
59431,5
59432,5
59433,6
59434,1
59435,5
59436,3
59437,1
59438,3
59439,3
59440,3
59441,4
59442,3
59443,2
59444,3
59445,2
59446,7
59447,0
59448,7
59449,1
59450,1
59451,3
59452,1
59453,5
59454,2
59455,7
59456,9
59457,5
59458,7
59459,2
59460,3
59461,2
59462,7
59463,4
59464,2
59465,3
59466,9
59467,3
59468,0
59469,3
59470,3
59471,5
59472,0
59473,8
59474,5
59475,9
59476,0
59477,0
59478,5
59479,1
59480,1
59481,3
59482,5
59483,2
59484,0
59485,3
59486,4
59487,8
59488,1
59489,7
59490,3
59491,9
59492,7
59493,8
59494,3
59495,9
59496,3
59497,0
59498,6
59499,1
59500,6
59501,7
59502,7
59503,7
59504,3
59505,6
59506,3
59507,3
59508,3
59509,3
59510,1
59511,3
59512,4
59513,1
59514,6
59515,8
59516,2
59517,3
59518,0
59519,5
59520,3
59521,1
59522,7
59523,2
59524,8
59525,8
59526,4
59527,0
59528,5
59529,8
59530,7
59531,3
59532,7
59533,1
59534,2
59535,1
59536,2
59537,8
59538,3
59539,1
59540,2
59541,8
59542,5
59543,8
59544,3
59545,0
59546,9
59547,2
59548,7
59549,7
59550,1
59551,2
59552,9
59553,9
59554,0
59555,3
59556,8
59557,0
59558,6
59559,0
59560,7
59561,5
59562,0
59563,3
59564,0
59565,4
59566,1
59567,7
59568,7
59569,0
59570,1
59571,0
59572,2
59573,1
59574,7
59575,2
59576,1
59577,3
59578,9
59579,5
59580,1
59581,2
59582,3
59583,2
59584,6
59585,2
59586,2
59587,2
59588,3
59589,6
59590,0
59591,5
59592,9
59593,3
59594,9
59595,6
59596,1
59597,3
59598,9
59599,0
59600,7
59601,3
59602,3
59603,2
59604,0
59605,3
59606,7
59607,1
59608,6
59609,1
59610,4
59611,1
59612,1
59613,7
59614,1
59615,5
59616,9
59617,1
59618,3
59619,0
59620,3
59621,2
59622,3
59623,5
59624,2
59625,7
59626,1
59627,3
59628,7
59629,7
59630,7
59631,9
59632,2
59633,6
59634,7
59635,3
59636,3
59637,0
59638,9
59639,3
59640,1
59641,1
59642,2
59643,6
59644,3
59645,3
59646,8
59647,9
59648,5
59649,7
59650,9
59651,9
59652,2
59653,0
59654,6
59655,4
59656,7
59657,3
59658,7
59659,8
59660,0
59661,0
59662,1
59663,6
59664,7
59665,0
59666,4
59667,3
59668,4
59669,2
59670,1
59671,9
59672,9
59673,5
59674,4
59675,6
59676,1
59677,3
59678,0
59679,8
59680,7
59681,2
59682,5
59683,0
59684,7
59685,9
59686,8
59687,3
59688,7
59689,3
59690,1
59691,7
59692,5
59693,3
59694,4
59695,3
59696,9
59697,0
59698,1
59699,1
59700,1
59701,9
59702,9
59703,8
59704,5
59705,1
59706,3
59707,3
59708,3
59709,1
59710,1
59711,3
59712,6
59713,9
59714,5
59715,0
59716,0
59717,1
59718,9
59719,1
59720,8
59721,7
59722,9
59723,4
59724,3
59725,2
59726,3
59727,3
59728,5
59729,5
59730,9
59731,3
59732,7
59733,4
59734,8
59735,6
59736,4
59737,1
59738,7
59739,7
59740,1
59741,7
59742,4
59743,5
59744,3
59745,5
59746,1
59747,7
59748,1
59749,3
59750,0
59751,3
59752,2
59753,7
59754,4
59755,8
59756,4
59757,7
59758,8
59759,8
59760,1
59761,2
59762,3
59763,7
59764,2
59765,9
59766,8
59767,8
59768,7
59769,2
59770,7
59771,4
59772,1
59773,1
59774,4
59775,2
59776,2
59777,2
59778,7
59779,8
59780,5
59781,3
59782,4
59783,2
59784,3
59785,0
59786,6
59787,3
59788,2
59789,7
59790,8
59791,2
59792,3
59793,9
59794,3
59795,8
59796,1
59797,7
59798,5
59799,8
59800,2
59801,4
59802,7
59803,6
59804,3
59805,2
59806,2
59807,3
59808,7
59809,1
59810,7
59811,2
59812,2
59813,1
59814,0
59815,9
59816,7
59817,7
59818,4
59819,1
59820,5
59821,7
59822,7
59823,3
59824,1
59825,3
59826,1
59827,1
59828,2
59829,2
59830,2
59831,4
59832,1
59833,3
59834,3
59835,0
59836,9
59837,2
59838,3
59839,3
59840,3
59841,7
59842,3
59843,3
59844,1
59845,9
59846,3
59847,5
59848,0
59849,9
59850,1
59851,2
59852,2
59853,9
59854,4
59855,2
59856,9
59857,8
59858,5
59859,8
59860,4
59861,2
59862,3
59863,1
59864,5
59865,3
59866,2
59867,3
59868,3
59869,5
59870,9
59871,9
59872,1
59873,6
59874,1
59875,3
59876,7
59877,9
59878,6
59879,6
59880,3
59881,3
59882,1
59883,1
59884,9
59885,2
59886,5
59887,5
59888,6
59889,3
59890,0
59891,2
59892,7
59893,3
59894,7
59895,1
59896,4
59897,9
59898,4
59899,2
59900,4
59901,2
59902,6
59903,3
59904,0
59905,0
59906,3
59907,5
59908,3
59909,4
59910,3
59911,7
59912,3
59913,5
59914,5
59915,0
59916,0
59917,8
59918,3
59919,9
59920,7
59921,2
59922,1
59923,2
59924,2
59925,4
59926,9
59927,2
59928,1
59929,3
59930,4
59931,9
59932,9
59933,1
59934,3
59935,8
59936,3
59937,0
59938,2
59939,1
59940,2
59941,3
59942,9
59943,4
59944,1
59945,1
59946,3
59947,0
59948,3
59949,3
59950,2
59951,4
59952,7
59953,1
59954,3
59955,8
59956,9
59957,4
59958,3
59959,3
59960,0
59961,0
59962,3
59963,2
59964,0
59965,4
59966,5
59967,8
59968,7
59969,1
59970,3
59971,6
59972,8
59973,9
59974,4
59975,6
59976,0
59977,8
59978,9
59979,7
59980,1
59981,7
59982,8
59983,5
59984,5
59985,2
59986,9
59987,0
59988,2
59989,3
59990,0
59991,2
59992,3
59993,9
59994,3
59995,7
59996,1
59997,9
59998,7
59999,9
60000,1
60001,8
60002,2
60003,3
60004,7
60005,5
60006,5
60007,5
60008,9
60009,1
60010,5
60011,5
60012,3
60013,9
60014,3
60015,6
60016,9
60017,3
60018,6
60019,1
60020,9
60021,9
60022,7
60023,0
60024,2
60025,3
60026,9
60027,7
60028,0
60029,3
60030,8
60031,2
60032,6
60033,3
60034,2
60035,2
60036,7
60037,6
60038,9
60039,8
60040,3
60041,3
60042,7
60043,9
60044,4
60045,0
60046,2
60047,3
60048,4
60049,0
60050,9
60051,7
60052,7
60053,3
60054,6
60055,3
60056,0
60057,3
60058,5
60059,1
60060,2
60061,2
60062,1
60063,3
60064,1
60065,1
60066,8
60067,3
60068,0
60069,5
60070,8
60071,3
60072,7
60073,3
60074,4
60075,8
60076,0
60077,7
60078,2
60079,7
60080,0
60081,8
60082,3
60083,4
60084,5
60085,2
60086,3
60087,7
60088,5
60089,7
60090,9
60091,2
60092,7
60093,3
60094,3
60095,3
60096,0
60097,2
60098,1
60099,9
60100,3
60101,1
60102,8
60103,6
60104,9
60105,2
60106,0
60107,2
60108,9
60109,0
60110,3
60111,4
60112,3
60113,9
60114,3
60115,1
60116,0
60117,1
60118,4
60119,5
60120,2
60121,3
60122,1
60123,3
60124,7
60125,9
60126,5
60127,2
60128,6
60129,2
60130,1
60131,0
60132,3
60133,2
60134,2
60135,4
60136,2
60137,5
60138,5
60139,0
60140,9
60141,3
60142,6
60143,9
60144,8
60145,3
60146,2
60147,6
60148,2
60149,3
60150,1
60151,1
60152,4
60153,0
60154,2
60155,8
60156,3
60157,0
60158,5
60159,6
60160,4
60161,3
60162,1
60163,5
60164,8
60165,7
60166,7
60167,8
60168,0
60169,3
60170,7
60171,1
60172,1
60173,3
60174,5
60175,9
60176,4
60177,1
60178,1
60179,7
60180,6
60181,3
60182,8
60183,4
60184,1
60185,3
60186,6
60187,9
60188,1
60189,0
60190,5
60191,9
60192,7
60193,5
60194,1
60195,3
60196,4
60197,5
60198,7
60199,9
60200,2
60201,1
60202,8
60203,5
60204,0
60205,1
60206,5
60207,1
60208,8
60209,5
60210,0
60211,5
60212,3
60213,3
60214,0
60215,3
60216,3
60217,2
60218,1
60219,5
60220,4
60221,5
60222,3
60223,0
60224,0
60225,9
60226,3
60227,1
60228,8
60229,0
60230,3
60231,7
60232,2
60233,9
60234,8
60235,4
60236,3
60237,7
60238,0
60239,9
60240,5
60241,4
60242,6
60243,0
60244,3
60245,2
60246,5
60247,2
60248,7
60249,3
60250,6
60251,1
60252,9
60253,3
60254,3
60255,2
60256,1
60257,6
60258,2
60259,1
60260,3
60261,0
60262,1
60263,2
60264,4
60265,6
60266,7
60267,9
60268,3
60269,8
60270,8
60271,2
60272,1
60273,3
60274,3
60275,3
60276,2
60277,3
60278,3
60279,2
60280,9
60281,2
60282,1
60283,0
60284,2
60285,3
60286,1
60287,8
60288,3
60289,5
60290,9
60291,2
60292,2
60293,2
60294,5
60295,9
60296,7
60297,2
60298,9
60299,7
60300,2
60301,0
60302,9
60303,3
60304,1
60305,7
60306,7
60307,7
60308,5
60309,2
60310,0
60311,2
60312,4
60313,2
60314,3
60315,8
60316,0
60317,0
60318,9
60319,1
60320,7
60321,2
60322,2
60323,3
60324,4
60325,8
60326,0
60327,7
60328,4
60329,1
60330,7
60331,4
60332,5
60333,1
60334,2
60335,8
60336,8
60337,8
60338,2
60339,0
60340,4
60341,1
60342,5
60343,4
60344,5
60345,1
60346,4
60347,2
60348,9
60349,1
60350,9
60351,5
60352,9
60353,3
60354,3
60355,3
60356,3
60357,8
60358,3
60359,7
60360,3
60361,8
60362,5
60363,2
60364,9
60365,9
60366,3
60367,9
60368,2
60369,2
60370,3
60371,1
60372,1
60373,1
60374,3
60375,8
60376,3
60377,6
60378,9
60379,3
60380,0
60381,8
60382,2
60383,9
60384,1
60385,8
60386,7
60387,3
60388,6
60389,3
60390,5
60391,6
60392,8
60393,4
60394,9
60395,3
60396,0
60397,6
60398,6
60399,2
60400,0
60401,5
60402,5
60403,2
60404,0
60405,3
60406,2
60407,0
60408,9
60409,0
60410,4
60411,1
60412,8
60413,2
60414,3
60415,2
60416,5
60417,5
60418,1
60419,4
60420,8
60421,0
60422,5
60423,1
60424,2
60425,7
60426,8
60427,3
60428,3
60429,0
60430,2
60431,6
60432,8
60433,1
60434,4
60435,3
60436,0
60437,8
60438,2
60439,3
60440,1
60441,1
60442,9
60443,0
60444,4
60445,4
60446,4
60447,6
60448,3
60449,6
60450,1
60451,3
60452,1
60453,8
60454,1
60455,8
60456,0
60457,8
60458,7
60459,9
60460,1
60461,9
60462,3
60463,6
60464,2
60465,2
60466,1
60467,7
60468,3
60469,7
60470,3
60471,1
60472,8
60473,4
60474,7
60475,2
60476,3
60477,1
60478,8
60479,3
60480,0
60481,1
60482,2
60483,3
60484,5
60485,7
60486,5
60487,6
60488,9
60489,4
60490,1
60491,6
60492,1
60493,3
60494,9
60495,9
60496,8
60497,0
60498,2
60499,9
60500,1
60501,9
60502,1
60503,0
60504,3
60505,5
60506,9
60507,3
60508,0
60509,4
60510,0
60511,4
60512,3
60513,3
60514,1
60515,9
60516,4
60517,0
60518,8
60519,0
60520,8
60521,0
60522,2
60523,1
60524,5
60525,3
60526,4
60527,5
60528,7
60529,8
60530,1
60531,1
60532,6
60533,4
60534,3
60535,5
60536,0
60537,3
60538,1
60539,8
60540,0
60541,3
60542,4
60543,0
60544,0
60545,2
60546,3
60547,7
60548,6
60549,7
60550,3
60551,1
60552,5
60553,4
60554,9
60555,7
