ID,label
60056,9
60057,3
60058,5
60059,1
60060,4
60061,6
60062,9
60063,3
60064,4
60065,1
60066,2
60067,3
60068,9
60069,5
60070,8
60071,3
60072,9
60073,2
60074,4
60075,5
60076,0
60077,7
60078,2
60079,7
60080,0
60081,6
60082,3
60083,4
60084,5
60085,2
60086,3
60087,7
60088,5
60089,7
60090,9
60091,2
60092,7
60093,6
60094,4
60095,4
60096,0
60097,2
60098,2
60099,9
60100,2
60101,1
60102,8
60103,6
60104,9
60105,2
60106,4
60107,2
60108,9
60109,0
60110,2
60111,0
60112,2
60113,9
60114,5
60115,7
60116,0
60117,4
60118,4
60119,7
60120,7
60121,2
60122,7
60123,2
60124,7
60125,9
60126,2
60127,7
60128,6
60129,9
60130,1
60131,4
60132,3
60133,2
60134,3
60135,4
60136,7
60137,5
60138,5
60139,0
60140,9
60141,3
60142,6
60143,9
60144,8
60145,2
60146,4
60147,6
60148,4
60149,7
60150,1
60151,2
60152,4
60153,2
60154,4
60155,8
60156,9
60157,0
60158,5
60159,6
60160,4
60161,3
60162,1
60163,5
60164,4
60165,7
60166,5
60167,8
60168,0
60169,7
60170,5
60171,0
60172,2
60173,3
60174,3
60175,9
60176,4
60177,1
60178,1
60179,5
60180,6
60181,3
60182,8
60183,4
60184,1
60185,2
60186,2
60187,9
60188,3
60189,0
60190,5
60191,7
60192,7
60193,2
60194,1
60195,3
60196,4
60197,5
60198,5
60199,7
60200,2
60201,3
60202,8
60203,5
60204,0
60205,0
60206,4
60207,1
60208,8
60209,5
60210,1
60211,5
60212,7
60213,3
60214,0
60215,9
60216,7
60217,2
60218,1
60219,5
60220,9
60221,5
60222,4
60223,0
60224,9
60225,5
60226,3
60227,1
60228,8
60229,5
60230,3
60231,7
60232,2
60233,7
60234,7
60235,7
60236,3
60237,7
60238,0
60239,9
60240,5
60241,4
60242,4
60243,0
60244,2
60245,2
60246,5
60247,2
60248,7
60249,3
60250,6
60251,1
60252,3
60253,3
60254,3
60255,2
60256,0
60257,6
60258,2
60259,1
60260,7
60261,0
60262,7
60263,9
60264,0
60265,6
60266,7
60267,9
60268,3
60269,8
60270,8
60271,2
60272,1
60273,3
60274,2
60275,2
60276,7
60277,9
60278,3
60279,2
60280,5
60281,2
60282,7
60283,0
60284,4
60285,9
60286,1
60287,7
60288,3
60289,5
60290,9
60291,2
60292,7
60293,5
60294,5
60295,5
60296,7
60297,4
60298,5
60299,7
60300,2
60301,0
60302,9
60303,3
60304,1
60305,7
60306,2
60307,7
60308,5
60309,7
60310,9
60311,2
60312,3
60313,2
60314,3
60315,7
60316,7
60317,0
60318,9
60319,4
60320,7
60321,2
60322,2
60323,5
60324,4
60325,8
60326,0
60327,5
60328,7
60329,1
60330,7
60331,4
60332,5
60333,1
60334,2
60335,7
60336,2
60337,8
60338,3
60339,0
60340,4
60341,2
60342,5
60343,4
60344,9
60345,1
60346,5
60347,4
60348,7
60349,1
60350,8
60351,5
60352,9
60353,3
60354,3
60355,2
60356,2
60357,8
60358,7
60359,4
60360,3
60361,8
60362,5
60363,2
60364,2
60365,3
60366,2
60367,3
60368,2
60369,2
60370,3
60371,1
60372,1
60373,2
60374,5
60375,8
60376,3
60377,7
60378,5
60379,4
60380,0
60381,9
60382,2
60383,7
60384,2
60385,0
60386,7
60387,3
60388,6
60389,3
60390,5
60391,6
60392,8
60393,4
60394,7
60395,3
60396,0
60397,6
60398,6
60399,2
60400,0
60401,3
60402,5
60403,2
60404,0
60405,3
60406,7
60407,0
60408,9
60409,0
60410,4
60411,1
60412,2
60413,2
60414,4
60415,2
60416,3
60417,5
60418,1
60419,4
60420,6
60421,7
60422,8
60423,7
60424,2
60425,3
60426,8
60427,3
60428,3
60429,0
60430,3
60431,3
60432,8
60433,7
60434,4
60435,4
60436,4
60437,8
60438,7
60439,3
60440,0
60441,7
60442,9
60443,0
60444,4
60445,4
60446,4
60447,6
60448,2
60449,6
60450,1
60451,3
60452,1
60453,8
60454,1
60455,2
60456,3
60457,8
60458,4
60459,9
60460,1
60461,2
60462,3
60463,4
60464,2
60465,4
60466,1
60467,7
60468,2
60469,7
60470,3
60471,1
60472,7
60473,4
60474,7
60475,7
60476,3
60477,5
60478,9
60479,3
60480,0
60481,2
60482,4
60483,3
60484,5
60485,3
60486,5
60487,6
60488,9
60489,4
60490,0
60491,6
60492,7
60493,3
60494,3
60495,9
60496,8
60497,0
60498,7
60499,3
60500,1
60501,9
60502,9
60503,4
60504,3
60505,3
60506,9
60507,3
60508,0
60509,4
60510,0
60511,4
60512,3
60513,3
60514,1
60515,9
60516,7
60517,0
60518,8
60519,7
60520,8
60521,2
60522,2
60523,0
60524,7
60525,3
60526,4
60527,5
60528,7
60529,8
60530,2
60531,1
60532,6
60533,4
60534,4
60535,0
60536,0
60537,3
60538,1
60539,9
60540,0
60541,3
60542,4
60543,0
60544,7
60545,2
60546,3
60547,3
60548,6
60549,7
60550,3
60551,1
60552,7
60553,4
60554,9
60555,7
60556,0
60557,2
60558,1
60559,9
60560,5
60561,5
60562,5
60563,3
60564,3
60565,3
60566,9
60567,9
60568,7
60569,0
60570,0
60571,1
60572,0
60573,7
60574,2
60575,4
60576,7
60577,3
60578,5
60579,5
60580,4
60581,8
60582,3
60583,0
60584,9
60585,2
60586,2
60587,5
60588,3
60589,7
60590,6
60591,4
60592,7
60593,2
60594,3
60595,2
60596,5
60597,1
60598,4
60599,2
60600,9
60601,3
60602,8
60603,9
60604,6
60605,7
60606,2
60607,5
60608,5
60609,0
60610,3
60611,2
60612,5
60613,9
60614,3
60615,2
60616,4
60617,0
60618,7
60619,3
60620,4
60621,4
60622,1
60623,8
60624,0
60625,1
60626,5
60627,7
60628,2
60629,7
60630,0
60631,2
60632,9
60633,1
60634,2
60635,5
60636,7
60637,7
60638,5
60639,0
60640,0
60641,1
60642,7
60643,2
60644,3
60645,6
60646,5
60647,6
60648,7
60649,3
60650,1
60651,5
60652,0
60653,1
60654,0
60655,5
60656,5
60657,1
60658,0
60659,3
60660,7
60661,7
60662,6
60663,5
60664,2
60665,2
60666,3
60667,4
60668,0
60669,1
60670,2
60671,9
60672,2
60673,7
60674,3
60675,6
60676,3
60677,5
60678,0
60679,9
60680,7
60681,2
60682,2
60683,4
60684,2
60685,3
60686,6
60687,8
60688,3
60689,0
60690,7
60691,3
60692,3
60693,9
60694,7
60695,2
60696,1
60697,4
60698,0
60699,8
60700,5
60701,3
60702,7
60703,3
60704,3
60705,0
60706,1
60707,7
60708,2
60709,7
60710,2
60711,7
60712,2
60713,3
60714,8
60715,2
60716,7
60717,6
60718,2
60719,3
60720,4
60721,3
60722,5
60723,5
60724,4
60725,7
60726,2
60727,5
60728,3
60729,7
60730,2
60731,7
60732,1
60733,7
60734,3
60735,7
60736,6
60737,6
60738,0
60739,6
60740,4
60741,4
60742,4
60743,0
60744,8
60745,0
60746,3
60747,0
60748,8
60749,5
60750,7
60751,4
60752,8
60753,3
60754,3
60755,2
60756,4
60757,3
60758,9
60759,3
60760,9
60761,2
60762,1
60763,1
60764,3
60765,3
60766,1
60767,8
60768,0
60769,0
60770,0
60771,0
60772,0
60773,9
60774,3
60775,5
60776,0
60777,3
60778,5
60779,3
60780,5
60781,0
60782,2
60783,7
60784,6
60785,2
60786,3
60787,8
60788,2
60789,5
60790,2
60791,7
60792,9
60793,2
60794,7
60795,3
60796,7
60797,4
60798,7
60799,2
60800,7
60801,5
60802,2
60803,2
60804,7
60805,4
60806,2
60807,7
60808,6
60809,0
60810,3
60811,8
60812,1
60813,3
60814,9
60815,1
60816,2
60817,4
60818,1
60819,7
60820,0
60821,9
60822,3
60823,4
60824,3
60825,3
60826,7
60827,4
60828,9
60829,2
60830,9
60831,6
60832,0
60833,0
60834,8
60835,6
60836,0
60837,5
60838,3
60839,9
60840,7
60841,7
60842,2
60843,4
60844,1
60845,2
60846,3
60847,5
60848,3
60849,2
60850,9
60851,7
60852,5
60853,7
60854,7
60855,9
60856,2
60857,5
60858,6
60859,5
60860,8
60861,2
60862,7
60863,0
60864,9
60865,7
60866,3
60867,4
60868,6
60869,5
60870,7
60871,0
60872,3
60873,2
60874,5
60875,5
60876,0
60877,4
60878,4
60879,7
60880,5
60881,2
60882,2
60883,0
60884,2
60885,8
60886,2
60887,7
60888,7
60889,6
60890,2
60891,7
60892,4
60893,0
60894,7
60895,9
60896,6
60897,7
60898,7
60899,7
60900,9
60901,8
60902,0
60903,7
60904,2
60905,9
60906,4
60907,5
60908,4
60909,2
60910,6
60911,8
60912,9
60913,5
60914,6
60915,3
60916,3
60917,3
60918,3
60919,3
60920,4
60921,0
60922,3
60923,1
60924,2
60925,0
60926,3
60927,4
60928,2
60929,0
60930,4
60931,3
60932,3
60933,6
60934,5
60935,1
60936,6
60937,8
60938,9
60939,5
60940,2
60941,5
60942,3
60943,6
60944,2
60945,9
60946,8
60947,0
60948,4
60949,2
60950,6
60951,1
60952,6
60953,0
60954,4
60955,0
60956,9
60957,4
60958,7
60959,5
60960,3
60961,0
60962,2
60963,3
60964,1
60965,3
60966,2
60967,2
60968,3
60969,3
60970,3
60971,2
60972,3
60973,3
60974,7
60975,8
60976,0
60977,9
60978,5
60979,2
60980,3
60981,6
60982,1
60983,4
60984,3
60985,4
60986,2
60987,0
60988,4
60989,4
60990,8
60991,8
60992,4
60993,3
60994,3
60995,6
60996,4
60997,9
60998,2
60999,5
61000,8
61001,4
61002,2
61003,4
61004,6
61005,9
61006,3
61007,0
61008,6
61009,4
61010,2
61011,3
61012,3
61013,4
61014,6
61015,5
61016,5
61017,4
61018,2
61019,2
61020,1
61021,5
61022,3
61023,7
61024,0
61025,2
61026,0
61027,9
61028,9
61029,4
61030,1
61031,3
61032,7
61033,5
61034,4
61035,3
61036,8
61037,3
61038,3
61039,3
61040,8
61041,7
61042,2
61043,0
61044,3
61045,5
61046,2
61047,4
61048,2
61049,7
61050,0
61051,1
61052,0
61053,9
61054,7
61055,5
61056,8
61057,3
61058,2
61059,7
61060,1
61061,7
61062,7
61063,5
61064,1
61065,6
61066,3
61067,3
61068,1
61069,2
61070,3
61071,9
61072,4
61073,9
61074,2
61075,9
61076,2
61077,9
61078,2
61079,3
61080,8
61081,0
61082,2
61083,5
61084,2
61085,5
61086,0
61087,9
61088,3
61089,7
61090,6
61091,0
61092,8
61093,5
61094,0
61095,4
61096,4
61097,2
61098,6
61099,2
61100,3
61101,7
61102,5
61103,2
61104,9
61105,0
61106,3
61107,7
61108,3
61109,9
61110,1
61111,3
61112,6
61113,5
61114,7
61115,2
61116,5
61117,3
61118,2
61119,1
61120,9
61121,2
61122,3
61123,4
61124,2
61125,9
61126,3
61127,3
61128,9
61129,0
61130,4
61131,2
61132,8
61133,4
61134,5
61135,4
61136,7
61137,3
61138,9
61139,3
61140,0
61141,8
61142,4
61143,4
61144,9
61145,5
61146,7
61147,1
61148,4
61149,8
61150,7
61151,2
61152,5
61153,2
61154,9
61155,3
61156,9
61157,2
61158,5
61159,3
61160,1
61161,0
61162,5
61163,3
61164,7
61165,2
61166,3
61167,9
61168,5
61169,1
61170,7
61171,5
61172,1
61173,4
61174,0
61175,9
61176,9
61177,1
61178,3
61179,7
61180,0
61181,5
61182,7
61183,4
61184,4
61185,2
61186,2
61187,2
61188,8
61189,8
61190,8
61191,2
61192,3
61193,4
61194,8
61195,0
61196,6
61197,3
61198,6
61199,9
61200,1
61201,5
61202,7
61203,3
61204,1
61205,9
61206,5
61207,1
61208,5
61209,0
61210,5
61211,3
61212,0
61213,2
61214,7
61215,4
61216,2
61217,5
61218,2
61219,0
61220,9
61221,3
61222,6
61223,0
61224,2
61225,1
61226,9
61227,9
61228,5
61229,0
61230,2
61231,8
61232,9
61233,4
61234,9
61235,6
61236,7
61237,9
61238,8
61239,4
61240,3
61241,7
61242,6
61243,9
61244,9
61245,1
61246,0
61247,7
61248,7
61249,7
61250,7
61251,3
61252,7
61253,8
61254,2
61255,4
61256,3
61257,7
61258,9
61259,6
61260,6
61261,4
61262,8
61263,8
61264,3
61265,7
61266,5
61267,5
61268,2
61269,2
61270,7
61271,6
61272,3
61273,3
61274,0
61275,0
61276,6
61277,7
61278,0
61279,9
61280,3
61281,3
61282,1
61283,2
61284,4
61285,1
61286,0
61287,7
61288,0
61289,7
61290,9
61291,5
61292,2
61293,7
61294,2
61295,2
61296,0
61297,2
61298,5
61299,4
61300,4
61301,7
61302,5
61303,4
61304,3
61305,3
61306,7
61307,0
61308,9
61309,1
61310,3
61311,3
61312,7
61313,0
61314,1
61315,4
61316,5
61317,3
61318,9
61319,3
61320,7
61321,0
61322,3
61323,6
61324,9
61325,4
61326,2
61327,2
61328,2
61329,9
61330,1
61331,4
61332,9
61333,2
61334,6
61335,3
61336,3
61337,9
61338,1
61339,3
61340,2
61341,4
61342,4
61343,4
61344,1
61345,2
61346,4
61347,2
61348,5
61349,4
61350,2
61351,2
61352,9
61353,4
61354,0
61355,3
61356,0
61357,3
61358,7
61359,8
61360,3
61361,1
61362,3
61363,2
61364,7
61365,5
61366,0
61367,6
61368,3
61369,3
61370,3
61371,0
61372,8
61373,7
61374,5
61375,0
61376,1
61377,2
61378,4
61379,6
61380,3
61381,1
61382,5
61383,3
61384,5
61385,6
61386,3
61387,2
61388,4
61389,5
61390,3
61391,3
61392,9
61393,2
61394,1
61395,7
61396,4
61397,5
61398,2
61399,6
61400,9
61401,2
61402,3
61403,3
61404,7
61405,6
61406,5
61407,9
61408,7
61409,2
61410,5
61411,9
61412,6
61413,7
61414,2
61415,9
61416,5
61417,4
61418,0
61419,3
61420,9
61421,5
61422,7
61423,9
61424,2
61425,3
61426,2
61427,1
61428,3
61429,9
61430,5
61431,2
61432,0
61433,0
61434,0
61435,5
61436,5
61437,5
61438,4
61439,5
61440,2
61441,0
61442,9
61443,2
61444,0
61445,8
61446,7
61447,4
61448,4
61449,8
61450,9
61451,0
61452,4
61453,4
61454,8
61455,7
61456,0
61457,0
61458,9
61459,5
61460,7
61461,9
61462,4
61463,3
61464,2
61465,7
61466,4
61467,4
61468,9
61469,3
61470,6
61471,0
61472,4
61473,9
61474,5
61475,7
61476,8
61477,2
61478,8
61479,4
61480,0
61481,7
61482,1
61483,4
61484,1
61485,3
61486,6
61487,5
61488,1
61489,2
61490,7
61491,3
61492,8
61493,0
61494,3
61495,7
61496,5
61497,1
61498,3
61499,2
61500,6
61501,2
61502,5
61503,2
61504,6
61505,3
61506,8
61507,1
61508,1
61509,5
61510,9
61511,9
61512,3
61513,5
61514,8
61515,1
61516,5
61517,3
61518,7
61519,8
61520,3
61521,0
61522,4
61523,4
61524,2
61525,1
61526,2
61527,4
61528,0
61529,7
61530,7
61531,5
61532,7
61533,1
61534,9
61535,3
61536,2
61537,0
61538,2
61539,4
61540,4
61541,3
61542,0
61543,4
61544,6
61545,3
61546,3
61547,3
61548,8
61549,7
61550,4
61551,3
61552,3
61553,5
61554,8
61555,1
61556,2
61557,2
61558,5
61559,9
61560,8
61561,3
61562,5
61563,5
61564,7
61565,1
61566,0
61567,4
61568,8
61569,4
61570,4
61571,9
61572,0
61573,2
61574,2
61575,3
61576,7
61577,6
61578,7
61579,3
61580,3
61581,8
61582,5
61583,4
61584,6
61585,4
61586,7
61587,3
61588,4
61589,0
61590,6
61591,2
61592,0
61593,6
61594,9
61595,2
61596,1
61597,0
61598,6
61599,3
61600,9
61601,5
61602,5
61603,8
61604,0
61605,3
61606,5
61607,6
61608,3
61609,3
61610,7
61611,8
61612,6
61613,7
61614,9
61615,4
61616,2
61617,7
61618,3
61619,4
61620,1
61621,8
61622,9
61623,9
61624,4
61625,5
61626,6
61627,4
61628,2
61629,4
61630,3
61631,8
61632,9
61633,2
61634,8
61635,5
61636,1
61637,2
61638,2
61639,3
61640,7
61641,7
61642,4
61643,7
61644,5
61645,2
61646,6
61647,9
61648,2
61649,5
61650,0
61651,3
61652,0
61653,7
61654,4
61655,3
61656,4
61657,8
61658,5
61659,7
61660,3
61661,8
61662,2
61663,2
61664,8
61665,4
61666,6
61667,5
61668,3
61669,1
61670,6
61671,9
61672,4
61673,0
61674,7
61675,9
61676,5
61677,8
61678,3
61679,8
61680,2
61681,8
61682,3
61683,1
61684,3
61685,2
61686,5
61687,0
61688,4
61689,0
61690,2
61691,9
61692,2
61693,0
61694,9
61695,8
61696,3
61697,7
61698,3
61699,1
61700,0
61701,9
61702,3
61703,6
61704,9
61705,1
61706,3
61707,5
61708,9
61709,1
61710,3
61711,9
61712,1
61713,2
61714,9
61715,8
61716,3
61717,2
61718,2
61719,3
61720,0
61721,3
61722,7
61723,9
61724,5
61725,4
61726,5
61727,3
61728,4
61729,8
61730,5
61731,7
61732,2
61733,1
61734,9
61735,6
61736,6
61737,1
61738,2
61739,5
61740,1
61741,3
61742,5
61743,3
61744,8
61745,7
61746,0
61747,0
61748,5
61749,3
61750,4
61751,7
61752,7
61753,4
61754,3
61755,7
61756,6
61757,4
61758,2
61759,5
61760,3
61761,2
61762,5
61763,4
61764,3
61765,4
61766,1
61767,4
61768,2
61769,7
61770,3
61771,3
61772,2
61773,5
61774,4
61775,6
61776,2
61777,3
61778,7
61779,4
61780,3
61781,7
61782,7
61783,1
61784,5
61785,8
61786,8
61787,0
61788,7
61789,8
61790,9
61791,0
61792,5
61793,8
61794,3
61795,7
61796,7
61797,6
61798,0
61799,6
61800,3
61801,3
61802,2
61803,3
61804,7
61805,3
61806,8
61807,4
61808,8
61809,4
61810,4
61811,6
61812,0
61813,3
61814,0
61815,1
61816,1
61817,7
61818,2
61819,0
61820,9
61821,5
61822,7
61823,0
61824,5
61825,9
61826,3
61827,9
61828,2
61829,9
61830,7
61831,2
61832,5
61833,7
61834,7
61835,8
61836,5
61837,9
61838,6
61839,2
61840,7
61841,4
61842,2
61843,9
61844,7
61845,7
61846,5
61847,8
61848,4
61849,8
61850,1
61851,4
61852,9
61853,7
61854,1
61855,7
61856,6
61857,3
61858,9
61859,4
61860,9
61861,3
61862,9
61863,9
61864,2
61865,3
61866,2
61867,7
61868,5
61869,0
61870,0
61871,9
61872,4
61873,4
61874,4
61875,4
61876,5
61877,7
61878,8
61879,4
61880,2
61881,5
61882,3
61883,2
61884,9
61885,1
61886,3
61887,0
61888,5
61889,3
61890,7
61891,9
61892,6
61893,0
61894,7
61895,7
61896,0
61897,4
61898,1
61899,5
61900,7
61901,5
61902,9
61903,8
61904,5
61905,0
61906,4
61907,9
61908,6
61909,7
61910,5
61911,0
61912,9
61913,6
61914,2
61915,4
61916,4
61917,3
61918,3
61919,6
61920,7
61921,3
61922,2
61923,1
61924,4
61925,7
61926,9
61927,2
61928,2
61929,0
61930,8
61931,4
61932,5
61933,6
61934,1
61935,5
61936,2
61937,3
61938,0
61939,2
61940,6
61941,2
61942,1
61943,2
61944,0
61945,3
61946,9
61947,5
61948,3
61949,5
61950,5
61951,6
61952,1
61953,2
61954,2
61955,0
61956,3
61957,2
61958,8
61959,5
61960,3
61961,7
61962,0
61963,2
61964,1
61965,2
61966,4
61967,9
61968,7
61969,4
61970,6
61971,2
61972,1
61973,4
61974,4
61975,0
61976,7
61977,1
61978,9
61979,7
61980,1
61981,9
61982,9
61983,0
61984,4
61985,5
61986,0
61987,9
61988,8
61989,9
61990,9
61991,7
61992,4
61993,4
61994,4
61995,9
61996,8
61997,8
61998,5
61999,2
62000,4
62001,3
62002,9
62003,8
62004,7
62005,3
62006,7
62007,5
62008,9
62009,8
62010,4
62011,9
62012,9
62013,7
62014,3
62015,1
62016,4
62017,7
62018,4
62019,7
62020,0
62021,7
62022,4
62023,3
62024,1
62025,5
62026,0
62027,6
62028,3
62029,6
62030,2
62031,5
62032,1
62033,6
62034,6
62035,9
62036,3
62037,6
62038,9
62039,7
62040,3
62041,4
62042,6
62043,7
62044,2
62045,7
62046,9
62047,4
62048,1
62049,3
62050,1
62051,2
62052,7
62053,9
62054,5
62055,7
62056,0
62057,8
62058,5
62059,1
62060,0
62061,4
62062,7
62063,0
62064,1
62065,6
62066,0
62067,9
62068,5
62069,4
62070,4
62071,7
62072,9
62073,7
62074,5
62075,9
62076,9
62077,0
62078,0
62079,4
62080,8
62081,0
62082,9
62083,1
62084,3
62085,7
62086,1
62087,5
62088,1
62089,2
62090,9
62091,3
62092,2
62093,9
62094,9
62095,2
62096,9
62097,9
62098,7
62099,5
62100,4
62101,2
62102,3
62103,2
62104,7
62105,8
62106,3
62107,0
62108,4
62109,3
62110,4
62111,7
62112,7
62113,1
62114,4
62115,7
62116,2
62117,8
62118,7
62119,8
62120,8
62121,5
62122,2
62123,5
62124,7
62125,1
62126,1
62127,3
62128,8
62129,9
62130,9
62131,1
62132,3
62133,1
62134,0
62135,6
62136,1
62137,9
62138,7
62139,4
62140,5
62141,8
62142,2
62143,2
62144,2
62145,6
62146,2
62147,5
62148,4
62149,3
62150,2
62151,0
62152,2
62153,5
62154,3
62155,7
62156,0
62157,3
62158,5
62159,3
62160,9
62161,9
62162,3
62163,3
62164,0
62165,8
62166,4
62167,9
62168,2
62169,4
62170,2
62171,3
62172,9
62173,6
62174,5
62175,3
62176,9
62177,1
62178,8
62179,0
62180,4
62181,2
62182,6
62183,9
62184,5
62185,7
62186,7
62187,9
62188,7
62189,1
62190,7
62191,5
62192,9
62193,9
62194,7
62195,3
62196,3
62197,5
62198,2
62199,7
62200,4
62201,0
62202,9
62203,8
62204,4
62205,4
62206,1
62207,7
62208,2
62209,3
62210,6
62211,4
62212,4
62213,5
62214,4
62215,5
62216,3
62217,3
62218,1
62219,4
62220,9
62221,7
62222,1
62223,5
62224,3
62225,0
62226,3
62227,8
62228,6
62229,8
62230,8
62231,7
62232,2
62233,5
62234,3
62235,8
62236,3
62237,1
62238,9
62239,4
62240,5
62241,2
62242,7
62243,2
62244,7
62245,7
62246,2
62247,7
62248,3
62249,2
62250,5
62251,8
62252,8
62253,9
62254,1
62255,0
62256,0
62257,0
62258,4
62259,3
62260,3
62261,2
62262,8
62263,5
62264,5
62265,3
62266,3
62267,7
62268,2
62269,0
62270,1
62271,8
62272,4
62273,3
62274,7
62275,5
62276,3
62277,4
62278,1
62279,3
62280,8
62281,4
62282,1
62283,8
62284,5
62285,7
62286,7
62287,2
62288,4
62289,9
62290,0
62291,2
62292,4
62293,2
62294,8
62295,5
62296,5
62297,3
62298,0
62299,1
62300,6
62301,1
62302,0
62303,4
62304,2
62305,7
62306,2
62307,9
62308,3
62309,1
62310,2
62311,5
62312,9
62313,2
62314,2
62315,3
62316,0
62317,8
62318,1
62319,0
62320,6
62321,9
62322,2
62323,0
62324,5
62325,5
62326,7
62327,3
62328,7
62329,2
62330,3
62331,7
62332,1
62333,7
62334,1
62335,2
62336,6
62337,0
62338,0
62339,7
62340,8
62341,7
62342,3
62343,6
62344,1
62345,5
62346,3
62347,5
62348,5
62349,0
62350,7
62351,3
62352,4
62353,4
62354,2
62355,2
62356,4
62357,2
62358,3
62359,1
62360,2
62361,9
62362,2
62363,9
62364,5
62365,7
62366,2
62367,9
62368,8
62369,7
62370,8
62371,8
62372,7
62373,9
62374,4
62375,2
62376,9
62377,1
62378,3
62379,3
62380,2
62381,4
62382,7
62383,4
62384,7
62385,1
62386,0
62387,4
62388,7
62389,8
62390,3
62391,4
62392,9
62393,9
62394,2
62395,3
62396,3
62397,5
62398,7
62399,8
62400,4
62401,9
62402,3
62403,0
62404,4
62405,8
62406,4
62407,7
62408,9
62409,5
62410,2
62411,1
62412,7
62413,5
62414,2
62415,7
62416,9
62417,9
62418,5
62419,8
62420,1
62421,4
62422,3
62423,6
62424,1
62425,7
62426,3
62427,6
62428,2
62429,6
62430,4
62431,3
62432,3
62433,2
62434,1
62435,9
62436,9
62437,5
62438,5
62439,5
62440,5
62441,4
62442,5
62443,1
62444,1
62445,7
62446,9
62447,2
62448,7
62449,5
62450,9
62451,5
62452,5
62453,3
62454,0
62455,4
62456,2
62457,0
62458,0
62459,8
62460,3
62461,2
62462,3
62463,8
62464,6
62465,5
62466,8
62467,3
62468,6
62469,7
62470,3
62471,2
62472,4
62473,0
62474,6
62475,9
62476,0
62477,4
62478,7
62479,3
62480,0
62481,4
62482,5
62483,5
62484,2
62485,5
62486,8
62487,1
62488,3
62489,0
62490,4
62491,7
62492,4
62493,1
62494,3
62495,3
62496,9
62497,9
62498,7
62499,5
62500,4
62501,1
62502,4
62503,3
62504,4
62505,9
62506,8
62507,4
62508,1
62509,1
62510,9
62511,5
62512,3
62513,4
62514,9
62515,3
62516,2
62517,2
62518,3
62519,2
62520,1
62521,7
62522,2
62523,4
62524,5
62525,7
62526,3
62527,7
62528,6
62529,5
62530,2
62531,2
62532,7
62533,2
62534,6
62535,4
62536,3
62537,4
62538,4
62539,7
62540,7
62541,7
62542,4
62543,6
62544,3
62545,4
62546,3
62547,7
62548,5
62549,0
62550,5
62551,5
62552,1
62553,2
62554,8
62555,7
62556,0
62557,1
62558,0
62559,0
62560,4
62561,7
62562,5
62563,2
62564,9
62565,5
62566,2
62567,1
62568,4
62569,7
62570,8
62571,2
62572,0
62573,3
62574,6
62575,9
62576,4
62577,3
62578,4
62579,7
62580,5
62581,4
62582,8
62583,4
62584,4
62585,2
62586,7
62587,7
62588,3
62589,3
62590,2
62591,8
62592,8
62593,3
62594,9
62595,7
62596,0
62597,7
62598,2
62599,5
62600,7
62601,2
62602,1
62603,8
62604,3
62605,8
62606,2
62607,3
62608,3
62609,0
62610,9
62611,1
62612,6
62613,4
62614,7
62615,3
62616,6
62617,2
62618,3
62619,3
62620,0
62621,8
62622,3
62623,0
62624,2
62625,8
62626,9
62627,8
62628,7
62629,7
62630,0
62631,8
62632,7
62633,4
62634,4
62635,7
62636,3
62637,3
62638,9
62639,5
62640,2
62641,4
62642,4
62643,8
62644,0
62645,1
62646,4
62647,4
62648,4
62649,0
62650,7
62651,4
62652,9
62653,3
62654,3
62655,3
62656,3
62657,7
62658,7
62659,7
62660,5
62661,3
62662,3
62663,9
62664,3
62665,2
62666,4
62667,9
62668,1
62669,0
62670,2
62671,2
62672,2
62673,7
62674,7
62675,4
62676,5
62677,7
62678,3
62679,3
62680,9
62681,7
62682,1
62683,4
62684,7
62685,3
62686,3
62687,3
62688,9
62689,3
62690,3
62691,8
62692,2
62693,0
62694,7
62695,9
62696,4
62697,3
62698,2
62699,0
62700,5
62701,2
62702,2
62703,8
62704,3
62705,7
62706,7
62707,0
62708,2
62709,2
62710,4
62711,2
62712,6
62713,2
62714,3
62715,1
62716,0
62717,9
62718,5
62719,8
62720,9
62721,3
62722,3
62723,4
62724,3
62725,3
62726,1
62727,1
62728,9
62729,7
62730,0
62731,8
62732,3
62733,2
62734,5
62735,2
62736,1
62737,7
62738,7
62739,5
62740,6
62741,3
62742,3
62743,4
62744,9
62745,5
62746,6
62747,4
62748,4
62749,3
62750,0
62751,4
62752,4
62753,9
62754,5
62755,4
62756,7
62757,7
62758,4
62759,6
62760,3
62761,3
62762,3
62763,9
62764,3
62765,8
62766,2
62767,0
62768,5
62769,3
62770,2
62771,4
62772,9
62773,2
62774,4
62775,9
62776,3
62777,3
62778,0
62779,3
62780,3
62781,9
62782,2
62783,0
62784,1
62785,3
62786,1
62787,7
62788,7
62789,1
62790,3
62791,2
62792,6
62793,0
62794,2
62795,7
62796,4
62797,8
62798,1
62799,7
62800,0
62801,3
62802,9
62803,0
62804,5
62805,2
62806,3
62807,3
62808,3
62809,8
62810,1
62811,9
62812,3
62813,5
62814,7
62815,0
62816,3
62817,2
62818,3
62819,6
62820,9
62821,5
62822,1
62823,4
62824,9
62825,0
62826,9
62827,2
62828,5
62829,7
62830,6
62831,4
62832,0
62833,2
62834,0
62835,1
62836,2
62837,9
62838,2
62839,3
62840,7
62841,8
62842,3
62843,1
62844,4
62845,3
62846,8
62847,4
62848,6
62849,6
62850,9
62851,0
62852,5
62853,7
62854,3
